customer_id,full_name,age,gender,email,phone_number,country,zip_code,signup_date,last_purchase_date,product_category,purchase_amount,annual_salary,satisfaction_rating,is_subscribed,notes,loyalty_points,is_valid_email
1252,Kenneth Smith,52,Female,kenneth.smith@company.com,0078068671,Germany,59803,2022-10-20,2018-04-17,Electronics,38.43,41967.99,4.0,No,Administration Protect Class Learn.,100.0,True
1021,Pamela Boyd,25,Female,pamela.boyd@yahoo.com,Not Provided,France,82650,2019-02-16,2023-12-28,Electronics,,50484.47,1.0,Yes,Ball Character Him Check Degree Increase Former.,100.0,True
1313,Clayton Tate,9,Male,clayton.tate@hotmail.com,2462095200,United Kingdom,39563,2018-08-09,2021-01-05,Books,84.54,66766.34,,No,-,,True
1459,Ryan Fischer,18,Non-binary,Not Provided,Not Provided,United States Of America,4085,2020-12-25,2021-01-08,Books,110.99,50020.72,,Not Provided,-,100.0,False
1160,Not Provided,79,Other,nicole@gmail.com,Not Provided,United States Of America,55376,2022-08-22,2018-04-10,Books,223.03,30260.99,1.0,No,Trouble Several Event White Wife Laugh Card Include.,,True
1276,Matthew Henderson,44,Female,matthew.henderson@hotmail.com,Not Provided,South Africa,67971,2019-02-15,2019-07-23,Clothing,311.08,80338.22,3.0,Yes,-,,True
1443,Jeffery Taylor,63,Female,jeffery.taylor@yahoo.com,Not Provided,United States Of America,57904,2018-09-06,,Clothing,151.57,65288.78,2.0,No,See Attached File!!!,,True
1191,Not Provided,42,Female,alan@yahoo.com,17740649308,United Kingdom,49475,2024-03-16,,Books,8.58,55260.04,4.0,Yes,-,,True
1385,Nathaniel Taylor,63,Female,nathaniel.taylor@yahoo.com,10916601002,United Kingdom,33051,2019-03-30,2022-07-01,Not Provided,386.4,54619.68,5.0,Yes,See Attached File!!!,150.0,True
1293,James Holland,88,Male,james.holland@company.com,12147649251,United States Of America,48664,,2020-08-26,Electronics,148.29,26282.76,2.0,Yes,-,200.5,True
1413,Jeremy Carlson,4,Female,jeremy.carlson@company.com,4591966395,South Africa,49516,2021-11-10,2018-07-15,Electronics,386.55,43012.15,4.0,No,-,200.5,True
1491,Traci Leon,8,Non-binary,traci.leon@company.com,19449883059,Not Provided,62487,2024-06-26,2022-09-18,Home And Garden,374.66,74102.85,2.0,Yes,Set Join Section Sing Everybody.,,True
1343,Not Provided,65,Male,carlos@gmail.com,3649718924,United States Of America,Not Provided,2022-09-23,2020-04-16,Electronics,41.09,68639.06,,No,See Attached File!!!,,True
1257,Alex Pham,85,Female,alex.pham@company.com,18569557988,France,58861,2021-08-11,2023-07-20,Not Provided,107.56,41764.27,4.0,No,-,100.0,True
1308,Michael Poole,11,Male,michael.poole@company.com,1106273715,South Africa,89213,2022-06-19,2019-06-15,Books,404.71,30243.69,3.0,Yes,-,,True
1149,Not Provided,1,Other,alexandria@company.com,6257532603,South Africa,29903,2020-06-22,2024-11-16,Clothing,427.47,39334.93,5.0,No,-,,True
1130,Not Provided,,Male,matthew@company.com,2500292185,United States Of America,10007,2018-10-13,2021-06-06,Home & Garden,88.48,70038.66,3.0,Yes,-,100.0,True
1151,Ashley Higgins,32,Non-binary,ashley.higgins@company.com,1411739348,United States Of America,26934,2020-05-03,2019-10-12,Electronics,321.07,71270.34,,Yes,-,,True
1359,Brittany Campbell,20,Not Provided,brittany.campbell@company.com,Not Provided,United Kingdom,Not Provided,2018-10-03,2022-09-09,Toys,267.58,54755.06,4.0,Not Provided,See Attached File!!!,150.0,True
1099,Joseph Jennings,41,Female,joseph.jennings@gmail.com,2244472126,Not Provided,36671,2023-07-10,,Not Provided,69.59,40958.94,,No,-,,True
1372,Donna Webb,41,Male,donna.webb@hotmail.com,4309634807,United States Of America,814,2023-08-17,2021-02-02,Electronics,282.48,44861.14,1.0,No,-,,True
1087,Leslie Moss,33,Female,leslie.moss@yahoo.com,2687056856,Germany,54012,2019-01-25,,Home & Garden,494.14,,,No,-,,True
1458,Not Provided,61,Male,lucas@company.com,2203684995,South Africa,13538,2023-09-09,2019-10-26,Books,135.19,90106.82,5.0,Yes,-,,True
1000,Katherine Acosta,59,Male,katherine.acosta@company.com,7912868578,United Kingdom,61353,,2020-10-10,Clothing,265.01,54581.97,4.0,No,-,,True
1214,Jonathan White,45,Female,jonathan.white@gmail.com,Not Provided,United States Of America,77236,2018-09-26,2018-06-03,Home And Garden,349.5,32140.59,4.0,No,-,100.0,True
1466,Not Provided,23,Female,nicholas@gmail.com,Not Provided,South Africa,53028,2020-08-09,2019-09-08,Electronics,139.5,68721.03,4.0,Yes,See Attached File!!!,200.5,True
1121,Dr. Andrea Marshall,,Male,dr..andrea.marshall@company.com,14451870534,United Kingdom,74400,2020-02-20,2025-02-06,Toys,,54469.72,5.0,No,-,,True
1283,Adam Yu,57,Female,Not Provided,4413432756,Germany,4941,,2024-06-04,Not Provided,244.67,34512.25,,Yes,-,100.0,False
1020,Colleen Brock,34,Female,colleen.brock@hotmail.com,8708317278,Germany,73760,2020-09-11,2018-03-12,Toys,239.26,84312.98,3.0,Yes,-,100.0,True
1188,Logan Sullivan,43,Non-binary,logan.sullivan@company.com,1125355449,France,84995,2022-04-24,2022-01-10,Toys,269.64,61823.04,2.0,Yes,Even Know Television Guy Only Whole.,,True
1071,Jeffrey Washington,88,Female,jeffrey.washington@company.com,3592555625,South Africa,68000,2024-02-17,,Electronics,335.77,62232.72,1.0,No,Industry While Total Spend Value Return Couple City.,150.0,True
1106,Charles Price,51,Other,charles.price@hotmail.com,Not Provided,Not Provided,78675,2022-09-15,2019-02-15,Books,439.56,60221.11,4.0,Yes,See Attached File!!!,,True
1270,Kristin Williams,7,Male,kristin.williams@yahoo.com,5716479473,United Kingdom,73103,2022-10-12,2022-03-10,Toys,431.9,73357.24,4.0,Yes,See Attached File!!!,100.0,True
1435,Amanda Santos,35,Non-binary,amanda.santos@company.com,9705277402,United Kingdom,47391,2023-06-26,2018-12-14,Electronics,404.08,43012.5,1.0,No,Task Me Give Relationship Hospital Artist Pretty.,100.0,True
1102,Robin Wheeler,45,Other,robin.wheeler@company.com,1135290965,United Kingdom,56921,,2020-12-05,Electronics,449.57,47157.84,1.0,Yes,-,150.0,True
